rop_start,gnb_id,cell_id,profile,RRC_ConnEstabAtt,RRC_ConnEstabSucc,PDU_SesEstabAtt,PDU_SesEstabSucc,MM_HoExeAtt,MM_HoExeSucc,DRB_RelActNbr,DRB_RelActAbnormal,RRU_PrbTotDlUsedPct,DRB_UEThpDl_Mbps,DRB_UEThpUl_Mbps,RRC_ConnMean,Cell_UnavailSecs
2026-07-07T03:00:00,gNB-002,NRCell-004,urban,128,126,120,119,34,34,119,0,27.4,269.3,28.8,27.8,0
2026-07-07T03:00:00,gNB-002,NRCell-005,rural,26,26,25,25,8,7,25,2,37.7,232.1,37.1,5.0,0
2026-07-07T03:00:00,gNB-002,NRCell-006,degraded,68,66,65,64,25,21,64,3,29.0,263.2,39.1,16.5,0
2026-07-07T03:15:00,gNB-001,NRCell-001,urban,108,107,103,103,47,47,103,2,26.8,264.4,37.8,18.9,0
2026-07-07T03:15:00,gNB-001,NRCell-002,suburban,65,65,62,61,24,24,61,0,32.9,285.5,48.4,12.5,0
2026-07-07T03:15:00,gNB-001,NRCell-003,rural,34,34,33,33,9,9,33,1,36.6,265.1,47.3,6.1,0
2026-07-07T03:15:00,gNB-002,NRCell-004,urban,144,143,141,138,48,48,138,2,27.6,254.4,42.8,21.6,0
2026-07-07T03:15:00,gNB-002,NRCell-005,rural,23,23,22,22,8,8,22,0,41.2,220.1,29.4,5.8,0
2026-07-07T03:15:00,gNB-002,NRCell-006,degraded,81,78,75,75,29,26,75,2,27.6,294.9,33.0,16.5,0
2026-07-07T03:30:00,gNB-001,NRCell-001,urban,111,110,108,107,30,29,107,0,28.7,259.4,32.1,27.7,0
2026-07-07T03:30:00,gNB-001,NRCell-002,suburban,91,88,85,85,23,23,85,0,31.7,247.6,30.4,19.3,0
2026-07-07T03:30:00,gNB-001,NRCell-003,rural,35,34,32,31,8,7,31,0,37.6,248.7,35.1,8.2,0
2026-07-07T03:30:00,gNB-002,NRCell-004,urban,137,135,132,132,42,42,132,3,31.4,270.9,38.7,22.9,0
2026-07-07T03:30:00,gNB-002,NRCell-005,rural,30,30,29,26,12,11,26,1,37.8,229.2,36.1,5.4,0
2026-07-07T03:30:00,gNB-002,NRCell-006,degraded,68,65,63,59,25,24,59,0,26.7,270.4,42.5,17.2,0
2026-07-07T03:45:00,gNB-001,NRCell-001,urban,130,126,123,123,50,48,123,3,29.4,274.4,36.1,19.2,0
2026-07-07T03:45:00,gNB-001,NRCell-002,suburban,79,79,78,78,22,21,78,3,36.0,249.5,32.8,13.4,0
2026-07-07T03:45:00,gNB-001,NRCell-003,rural,40,38,37,37,11,11,37,0,38.1,258.9,34.8,8.0,0
2026-07-07T03:45:00,gNB-002,NRCell-004,urban,134,133,130,129,43,43,129,1,31.7,251.9,40.5,23.3,0
2026-07-07T03:45:00,gNB-002,NRCell-005,rural,27,27,26,26,10,10,26,1,44.4,246.5,25.4,4.3,0
2026-07-07T03:45:00,gNB-002,NRCell-006,degraded,70,68,65,64,22,22,64,0,26.8,292.9,51.2,15.4,0
2026-07-07T04:00:00,gNB-001,NRCell-001,urban,126,124,120,118,33,32,118,0,31.8,273.1,30.0,21.0,0
2026-07-07T04:00:00,gNB-001,NRCell-002,suburban,69,69,67,66,19,19,66,0,34.4,245.3,28.7,18.1,0
2026-07-07T04:00:00,gNB-001,NRCell-003,rural,42,42,40,40,17,17,40,1,42.6,233.5,32.9,6.2,0
2026-07-07T04:00:00,gNB-002,NRCell-004,urban,157,155,151,148,54,53,148,2,27.2,257.8,36.9,22.7,0
2026-07-07T04:00:00,gNB-002,NRCell-005,rural,33,33,31,30,13,13,30,1,43.7,233.7,41.8,4.9,0
2026-07-07T04:00:00,gNB-002,NRCell-006,degraded,86,83,81,79,29,28,79,2,28.4,290.0,47.6,14.1,0
2026-07-07T04:15:00,gNB-001,NRCell-001,urban,118,118,113,109,37,36,109,3,27.7,272.1,37.0,22.6,0
2026-07-07T04:15:00,gNB-001,NRCell-002,suburban,87,85,80,78,28,26,78,0,37.1,239.4,38.0,18.8,0
2026-07-07T04:15:00,gNB-001,NRCell-003,rural,38,38,36,36,11,11,36,0,42.5,232.8,37.8,9.2,0
2026-07-07T04:15:00,gNB-002,NRCell-004,urban,160,159,156,155,62,60,155,0,32.3,253.4,33.8,27.1,0
2026-07-07T04:15:00,gNB-002,NRCell-005,rural,24,24,23,23,6,6,23,1,41.1,223.4,23.2,4.5,0
2026-07-07T04:15:00,gNB-002,NRCell-006,degraded,73,70,67,66,18,17,66,2,29.0,275.3,34.2,15.8,0
2026-07-07T04:30:00,gNB-001,NRCell-001,urban,132,131,130,130,48,47,130,0,29.5,249.6,37.5,23.0,0
2026-07-07T04:30:00,gNB-001,NRCell-002,suburban,79,78,77,75,35,35,75,0,37.4,230.4,35.4,16.9,0
2026-07-07T04:30:00,gNB-001,NRCell-003,rural,42,42,41,41,15,15,41,0,41.0,245.2,27.5,8.1,0
2026-07-07T04:30:00,gNB-002,NRCell-004,urban,132,132,127,126,42,42,126,1,31.9,274.7,44.5,30.1,0
2026-07-07T04:30:00,gNB-002,NRCell-005,rural,28,28,27,27,8,7,27,0,40.4,236.8,36.4,7.5,0
2026-07-07T04:30:00,gNB-002,NRCell-006,degraded,77,74,73,69,24,21,69,0,30.7,271.2,47.6,13.7,0
2026-07-07T04:45:00,gNB-001,NRCell-001,urban,127,127,123,123,46,46,123,0,31.3,256.4,31.1,28.2,0
2026-07-07T04:45:00,gNB-001,NRCell-002,suburban,93,93,89,88,35,34,88,0,32.3,264.5,34.2,17.7,0
2026-07-07T04:45:00,gNB-001,NRCell-003,rural,39,38,37,37,13,13,37,1,41.5,220.0,25.2,6.8,0
2026-07-07T04:45:00,gNB-002,NRCell-004,urban,134,134,129,127,45,43,127,1,29.6,249.3,31.1,30.3,0
2026-07-07T04:45:00,gNB-002,NRCell-005,rural,27,27,25,25,10,10,25,0,40.2,221.5,39.3,4.7,0
2026-07-07T04:45:00,gNB-002,NRCell-006,degraded,84,82,79,77,27,23,77,5,31.8,270.3,27.8,15.0,0
2026-07-07T05:00:00,gNB-001,NRCell-001,urban,133,133,127,125,37,37,125,1,32.3,254.6,30.5,30.7,0
2026-07-07T05:00:00,gNB-001,NRCell-002,suburban,90,90,89,89,32,32,89,1,35.9,233.4,25.2,19.2,0
2026-07-07T05:00:00,gNB-001,NRCell-003,rural,32,32,31,30,8,8,30,0,44.5,236.0,24.3,7.1,0
2026-07-07T05:00:00,gNB-002,NRCell-004,urban,153,152,149,149,58,58,149,0,28.9,277.4,29.7,31.7,0
2026-07-07T05:00:00,gNB-002,NRCell-005,rural,29,29,28,28,8,8,28,0,45.0,211.8,28.1,6.0,0
2026-07-07T05:00:00,gNB-002,NRCell-006,degraded,92,88,85,85,35,33,85,1,33.6,242.4,24.4,18.8,0
2026-07-07T05:15:00,gNB-001,NRCell-001,urban,145,141,137,135,44,44,135,2,30.0,251.1,29.8,24.4,0
2026-07-07T05:15:00,gNB-001,NRCell-002,suburban,103,103,99,99,32,32,99,0,34.2,281.8,44.0,21.0,0
2026-07-07T05:15:00,gNB-001,NRCell-003,rural,40,40,39,39,16,15,39,1,40.0,230.6,26.4,8.7,0
2026-07-07T05:15:00,gNB-002,NRCell-004,urban,150,147,140,140,53,50,140,1,30.1,261.6,42.1,34.2,0
2026-07-07T05:15:00,gNB-002,NRCell-005,rural,30,30,28,27,12,11,27,0,47.6,231.0,23.6,6.9,0
2026-07-07T05:15:00,gNB-002,NRCell-006,degraded,91,89,86,84,24,19,84,3,30.7,261.8,34.3,16.3,0
2026-07-07T05:30:00,gNB-001,NRCell-001,urban,123,122,116,115,34,33,115,2,33.3,275.5,40.3,27.1,0
2026-07-07T05:30:00,gNB-001,NRCell-002,suburban,95,95,93,92,35,34,92,0,37.9,227.0,28.7,17.1,0
2026-07-07T05:30:00,gNB-001,NRCell-003,rural,33,33,32,32,14,14,32,0,45.1,225.7,34.4,6.7,0
2026-07-07T05:30:00,gNB-002,NRCell-004,urban,154,154,149,146,63,62,146,0,34.0,235.8,29.7,28.7,0
2026-07-07T05:30:00,gNB-002,NRCell-005,rural,28,28,26,25,10,10,25,1,40.8,256.5,41.3,4.6,0
2026-07-07T05:30:00,gNB-002,NRCell-006,degraded,73,70,67,66,30,26,66,0,31.8,278.9,28.0,17.9,0
2026-07-07T05:45:00,gNB-001,NRCell-001,urban,145,144,137,136,64,61,136,0,32.8,288.1,36.5,29.9,0
2026-07-07T05:45:00,gNB-001,NRCell-002,suburban,94,94,93,92,41,41,92,0,40.8,229.6,29.9,17.9,0
2026-07-07T05:45:00,gNB-001,NRCell-003,rural,36,36,35,35,11,11,35,1,44.0,223.8,28.4,9.5,0
2026-07-07T05:45:00,gNB-002,NRCell-004,urban,145,144,140,139,59,59,139,2,31.9,252.7,27.8,36.1,0
2026-07-07T05:45:00,gNB-002,NRCell-005,rural,29,29,28,27,12,12,27,0,45.9,229.3,40.0,7.2,0
2026-07-07T05:45:00,gNB-002,NRCell-006,degraded,85,81,77,74,20,17,74,2,34.1,279.5,39.0,22.9,0
2026-07-07T06:00:00,gNB-001,NRCell-001,urban,158,155,147,146,48,46,146,1,34.3,269.8,31.4,36.0,0
2026-07-07T06:00:00,gNB-001,NRCell-002,suburban,87,86,85,85,23,23,85,0,42.6,224.4,26.5,15.4,0
2026-07-07T06:00:00,gNB-001,NRCell-003,rural,44,42,40,39,16,16,39,0,48.5,203.9,22.3,6.2,0
2026-07-07T06:00:00,gNB-002,NRCell-004,urban,170,169,161,159,61,58,159,1,36.1,235.5,30.6,34.3,0
2026-07-07T06:00:00,gNB-002,NRCell-005,rural,34,34,33,33,13,13,33,0,44.5,215.8,22.6,5.6,0
2026-07-07T06:00:00,gNB-002,NRCell-006,degraded,111,108,105,105,30,25,105,0,32.9,276.3,44.1,23.4,0
2026-07-07T06:15:00,gNB-001,NRCell-001,urban,153,152,147,147,52,52,147,0,37.5,269.7,30.1,23.4,0
2026-07-07T06:15:00,gNB-001,NRCell-002,suburban,111,108,106,106,35,34,106,0,37.6,235.9,26.5,23.1,0
2026-07-07T06:15:00,gNB-001,NRCell-003,rural,50,49,47,45,19,19,45,0,41.8,251.5,43.2,11.4,0
2026-07-07T06:15:00,gNB-002,NRCell-004,urban,210,204,198,198,84,82,198,1,34.5,238.5,25.3,44.3,0
2026-07-07T06:15:00,gNB-002,NRCell-005,rural,29,28,27,27,8,8,27,0,48.3,221.3,29.7,7.4,0
2026-07-07T06:15:00,gNB-002,NRCell-006,degraded,119,115,110,107,29,27,107,1,37.3,235.2,42.2,23.1,0
2026-07-07T06:30:00,gNB-001,NRCell-001,urban,152,151,150,148,62,60,148,0,35.6,276.4,29.0,37.2,0
2026-07-07T06:30:00,gNB-001,NRCell-002,suburban,107,107,103,103,28,27,103,0,41.0,247.0,41.9,19.6,0
2026-07-07T06:30:00,gNB-001,NRCell-003,rural,40,40,39,38,11,11,38,0,51.8,230.3,39.3,9.6,0
2026-07-07T06:30:00,gNB-002,NRCell-004,urban,230,227,226,225,69,69,225,3,41.2,243.8,37.3,34.2,0
2026-07-07T06:30:00,gNB-002,NRCell-005,rural,38,38,36,36,14,14,36,0,49.9,238.9,36.2,6.3,0
2026-07-07T06:30:00,gNB-002,NRCell-006,degraded,107,103,101,98,26,22,98,5,36.4,242.3,36.4,18.8,0
2026-07-07T06:45:00,gNB-001,NRCell-001,urban,195,193,188,188,56,56,188,0,37.7,272.9,35.1,28.1,0
2026-07-07T06:45:00,gNB-001,NRCell-002,suburban,121,120,119,119,31,31,119,3,41.9,220.6,27.8,28.2,0
2026-07-07T06:45:00,gNB-001,NRCell-003,rural,47,47,44,44,16,16,44,1,52.9,230.8,35.7,8.2,0
2026-07-07T06:45:00,gNB-002,NRCell-004,urban,213,209,208,207,87,86,207,3,38.4,261.1,29.4,39.1,0
2026-07-07T06:45:00,gNB-002,NRCell-005,rural,34,34,33,33,11,11,33,0,51.6,220.1,38.8,8.3,0
2026-07-07T06:45:00,gNB-002,NRCell-006,degraded,136,132,128,123,48,45,123,1,37.9,255.1,31.0,26.7,0
2026-07-07T07:00:00,gNB-001,NRCell-001,urban,201,200,198,197,50,50,197,1,44.7,227.3,26.8,40.6,0
2026-07-07T07:00:00,gNB-001,NRCell-002,suburban,108,108,103,102,44,43,102,1,44.8,253.1,32.7,26.4,0
2026-07-07T07:00:00,gNB-001,NRCell-003,rural,55,54,51,51,18,18,51,0,47.7,226.7,40.0,10.5,0
2026-07-07T07:00:00,gNB-002,NRCell-004,urban,235,234,224,224,81,81,224,3,39.4,262.0,31.3,43.6,0
2026-07-07T07:00:00,gNB-002,NRCell-005,rural,33,33,32,32,14,13,32,0,51.1,223.2,23.1,6.7,0
2026-07-07T07:00:00,gNB-002,NRCell-006,degraded,148,141,136,135,59,57,135,5,43.2,222.7,23.7,22.7,0
2026-07-07T07:15:00,gNB-001,NRCell-001,urban,221,220,209,207,96,94,207,4,41.3,252.6,41.4,32.5,0
2026-07-07T07:15:00,gNB-001,NRCell-002,suburban,127,126,125,125,36,35,125,0,44.5,229.0,31.3,26.9,0
2026-07-07T07:15:00,gNB-001,NRCell-003,rural,41,41,40,38,12,12,38,0,47.6,241.8,24.8,11.4,0
2026-07-07T07:15:00,gNB-002,NRCell-004,urban,227,226,219,218,59,57,218,0,46.2,211.8,30.3,48.4,0
2026-07-07T07:15:00,gNB-002,NRCell-005,rural,39,38,36,36,12,11,36,0,50.4,216.6,34.4,6.1,0
2026-07-07T07:15:00,gNB-002,NRCell-006,degraded,165,161,154,148,64,60,148,3,43.6,258.0,44.3,23.8,0
2026-07-07T07:30:00,gNB-001,NRCell-001,urban,220,219,218,218,90,88,218,2,47.0,250.4,42.1,46.0,0
2026-07-07T07:30:00,gNB-001,NRCell-002,suburban,150,148,143,143,38,38,143,0,54.0,224.4,38.2,32.6,0
2026-07-07T07:30:00,gNB-001,NRCell-003,rural,58,57,56,56,14,13,56,1,50.8,202.6,35.7,8.3,0
2026-07-07T07:30:00,gNB-002,NRCell-004,urban,250,249,237,232,89,86,232,2,46.2,252.0,38.1,59.8,0
2026-07-07T07:30:00,gNB-002,NRCell-005,rural,35,35,34,34,13,13,34,1,60.5,190.4,32.8,5.5,0
2026-07-07T07:30:00,gNB-002,NRCell-006,degraded,148,144,142,139,63,61,139,5,42.4,235.3,37.4,27.6,0
2026-07-07T07:45:00,gNB-001,NRCell-001,urban,233,233,223,223,95,94,223,0,51.6,234.4,26.8,58.9,0
2026-07-07T07:45:00,gNB-001,NRCell-002,suburban,144,143,142,140,49,49,140,0,51.8,220.8,26.9,32.6,0
2026-07-07T07:45:00,gNB-001,NRCell-003,rural,68,67,66,66,18,18,66,0,51.7,205.4,28.0,10.8,0
2026-07-07T07:45:00,gNB-002,NRCell-004,urban,255,249,247,246,111,109,246,6,48.1,241.0,40.0,42.9,0
2026-07-07T07:45:00,gNB-002,NRCell-005,rural,35,34,33,33,14,14,33,0,60.6,195.4,22.7,7.2,0
2026-07-07T07:45:00,gNB-002,NRCell-006,degraded,155,151,147,143,42,39,143,9,43.9,258.2,31.3,36.5,0
2026-07-07T08:00:00,gNB-001,NRCell-001,urban,216,216,205,204,93,90,204,0,55.5,196.3,28.6,37.2,0
2026-07-07T08:00:00,gNB-001,NRCell-002,suburban,150,148,146,146,56,55,146,1,50.8,232.5,26.1,29.3,0
2026-07-07T08:00:00,gNB-001,NRCell-003,rural,52,51,48,48,21,19,48,0,55.9,222.0,30.1,14.7,0
2026-07-07T08:00:00,gNB-002,NRCell-004,urban,268,265,258,258,102,99,258,1,44.8,241.6,37.5,45.4,0
2026-07-07T08:00:00,gNB-002,NRCell-005,rural,48,48,47,47,20,20,47,0,58.0,183.3,19.9,7.9,0
2026-07-07T08:00:00,gNB-002,NRCell-006,degraded,167,159,151,147,49,45,147,2,54.5,218.4,36.8,30.7,0
2026-07-07T08:15:00,gNB-001,NRCell-001,urban,250,248,240,239,66,66,239,2,48.6,240.2,25.8,53.8,0
2026-07-07T08:15:00,gNB-001,NRCell-002,suburban,138,138,134,132,34,34,132,0,55.8,192.0,32.2,27.1,0
2026-07-07T08:15:00,gNB-001,NRCell-003,rural,53,53,52,51,22,20,51,0,55.3,215.7,25.0,10.0,0
2026-07-07T08:15:00,gNB-002,NRCell-004,urban,269,264,260,258,70,68,258,2,58.6,193.0,25.2,54.7,0
2026-07-07T08:15:00,gNB-002,NRCell-005,rural,35,35,33,33,15,15,33,0,66.7,186.8,31.5,8.7,0
2026-07-07T08:15:00,gNB-002,NRCell-006,degraded,176,168,163,157,54,48,157,2,57.6,183.5,25.6,30.7,0
2026-07-07T08:30:00,gNB-001,NRCell-001,urban,309,307,306,304,105,103,304,0,58.0,188.6,30.6,44.7,0
2026-07-07T08:30:00,gNB-001,NRCell-002,suburban,162,159,153,151,48,47,151,1,63.9,195.4,34.8,33.2,0
2026-07-07T08:30:00,gNB-001,NRCell-003,rural,66,66,63,62,29,29,62,0,68.2,187.6,24.5,15.6,0
2026-07-07T08:30:00,gNB-002,NRCell-004,urban,301,297,286,284,90,89,284,3,58.5,191.8,25.2,59.2,0
2026-07-07T08:30:00,gNB-002,NRCell-005,rural,48,48,45,45,15,15,45,0,57.7,214.9,36.6,8.2,0
2026-07-07T08:30:00,gNB-002,NRCell-006,degraded,224,206,198,192,65,60,192,1,58.0,200.2,20.0,45.9,0
2026-07-07T08:45:00,gNB-001,NRCell-001,urban,290,284,271,270,114,110,270,2,51.7,205.4,20.9,63.7,0
2026-07-07T08:45:00,gNB-001,NRCell-002,suburban,190,188,186,186,78,77,186,0,62.9,199.5,33.0,38.7,0
2026-07-07T08:45:00,gNB-001,NRCell-003,rural,61,61,59,59,24,24,59,0,65.5,193.1,33.5,17.3,0
2026-07-07T08:45:00,gNB-002,NRCell-004,urban,369,367,354,349,129,126,349,3,64.4,181.8,30.3,78.3,0
2026-07-07T08:45:00,gNB-002,NRCell-005,rural,46,46,45,45,14,14,45,0,57.5,191.1,19.8,7.3,0
2026-07-07T08:45:00,gNB-002,NRCell-006,degraded,200,192,188,182,61,58,182,3,54.3,197.3,35.1,42.3,0
2026-07-07T09:00:00,gNB-001,NRCell-001,urban,295,291,278,276,105,90,276,2,63.8,184.8,29.3,72.9,0
2026-07-07T09:00:00,gNB-001,NRCell-002,suburban,220,215,212,210,71,70,210,2,69.9,156.7,16.0,41.6,0
2026-07-07T09:00:00,gNB-001,NRCell-003,rural,65,64,61,60,27,27,60,0,60.2,187.0,28.9,11.3,0
2026-07-07T09:00:00,gNB-002,NRCell-004,urban,362,357,344,340,106,105,340,3,64.6,182.4,28.4,59.6,0
2026-07-07T09:00:00,gNB-002,NRCell-005,rural,63,63,61,61,18,17,61,0,74.8,146.1,19.7,13.6,0
2026-07-07T09:00:00,gNB-002,NRCell-006,degraded,219,213,209,202,66,59,202,4,56.3,183.5,23.3,52.8,0
2026-07-07T09:15:00,gNB-001,NRCell-001,urban,393,392,377,375,142,122,375,6,64.4,197.4,27.9,70.0,0
2026-07-07T09:15:00,gNB-001,NRCell-002,suburban,216,214,204,203,54,53,203,2,68.2,184.5,27.6,46.6,0
2026-07-07T09:15:00,gNB-001,NRCell-003,rural,71,71,68,67,19,19,67,0,75.4,167.2,24.6,18.4,0
2026-07-07T09:15:00,gNB-002,NRCell-004,urban,434,429,423,418,119,114,418,2,59.6,180.5,21.9,93.7,0
2026-07-07T09:15:00,gNB-002,NRCell-005,rural,51,51,48,48,20,19,48,0,73.8,154.7,18.9,8.3,0
2026-07-07T09:15:00,gNB-002,NRCell-006,degraded,221,212,206,200,60,56,200,7,59.5,209.5,35.6,49.2,0
2026-07-07T09:30:00,gNB-001,NRCell-001,urban,351,345,337,336,110,97,336,2,73.1,145.0,23.1,79.3,0
2026-07-07T09:30:00,gNB-001,NRCell-002,suburban,191,190,181,181,69,68,181,1,60.1,186.5,30.6,33.3,0
2026-07-07T09:30:00,gNB-001,NRCell-003,rural,78,77,73,73,22,22,73,0,76.1,159.2,21.7,17.2,0
2026-07-07T09:30:00,gNB-002,NRCell-004,urban,473,468,459,456,164,159,456,1,60.0,205.3,25.4,92.8,0
2026-07-07T09:30:00,gNB-002,NRCell-005,rural,61,61,59,59,20,18,59,0,77.0,135.0,24.2,12.1,0
2026-07-07T09:30:00,gNB-002,NRCell-006,degraded,254,249,245,240,93,87,240,7,60.7,177.9,32.0,42.7,0
2026-07-07T09:45:00,gNB-001,NRCell-001,urban,333,332,331,329,94,89,329,4,66.3,166.5,27.6,74.7,0
2026-07-07T09:45:00,gNB-001,NRCell-002,suburban,7,7,6,5,2,2,5,0,13.8,65.8,11.7,1.2,0
2026-07-07T09:45:00,gNB-001,NRCell-003,rural,80,79,78,77,28,28,77,1,76.4,144.5,22.3,17.0,0
2026-07-07T09:45:00,gNB-002,NRCell-004,urban,480,475,473,468,159,155,468,5,60.7,207.7,25.4,99.7,0
2026-07-07T09:45:00,gNB-002,NRCell-005,rural,50,49,47,47,15,14,47,1,65.3,192.3,30.2,13.7,0
2026-07-07T09:45:00,gNB-002,NRCell-006,degraded,257,247,239,231,77,73,231,6,76.9,141.9,16.1,67.8,0
2026-07-07T10:00:00,gNB-001,NRCell-001,urban,377,377,362,360,158,145,360,5,68.7,169.4,22.1,63.1,0
2026-07-07T10:00:00,gNB-001,NRCell-002,suburban,6,6,5,5,2,2,5,0,13.6,57.7,9.1,1.4,0
2026-07-07T10:00:00,gNB-001,NRCell-003,rural,86,85,82,80,36,35,80,0,80.0,129.1,13.7,16.1,0
2026-07-07T10:00:00,gNB-002,NRCell-004,urban,397,393,374,371,131,130,371,4,75.2,154.5,19.8,96.5,0
2026-07-07T10:00:00,gNB-002,NRCell-005,rural,59,58,57,57,16,16,57,0,79.7,148.5,24.7,11.5,0
2026-07-07T10:00:00,gNB-002,NRCell-006,degraded,264,253,244,234,76,72,234,2,68.2,165.6,24.5,60.8,0
2026-07-07T10:15:00,gNB-001,NRCell-001,urban,493,488,486,483,200,180,483,8,73.0,175.9,20.9,104.4,0
2026-07-07T10:15:00,gNB-001,NRCell-002,suburban,8,8,7,7,3,3,7,0,14.1,64.8,8.7,1.8,0
2026-07-07T10:15:00,gNB-001,NRCell-003,rural,67,67,66,66,20,19,66,1,86.7,128.7,19.4,11.9,0
2026-07-07T10:15:00,gNB-002,NRCell-004,urban,383,380,379,377,144,134,377,6,68.6,119.9,15.2,95.8,0
2026-07-07T10:15:00,gNB-002,NRCell-005,rural,55,55,53,53,20,20,53,0,69.7,171.8,20.3,10.0,0
2026-07-07T10:15:00,gNB-002,NRCell-006,degraded,263,255,246,241,112,104,241,10,67.8,161.6,27.6,67.9,0
2026-07-07T10:30:00,gNB-001,NRCell-001,urban,479,476,466,464,131,114,464,5,74.6,145.1,20.6,67.3,0
2026-07-07T10:30:00,gNB-001,NRCell-002,suburban,7,7,6,6,2,2,6,0,14.1,64.0,10.7,1.4,0
2026-07-07T10:30:00,gNB-001,NRCell-003,rural,74,73,71,71,31,31,71,0,79.2,155.9,23.3,20.3,0
2026-07-07T10:30:00,gNB-002,NRCell-004,urban,490,488,472,466,214,205,466,15,82.3,87.8,15.7,126.0,0
2026-07-07T10:30:00,gNB-002,NRCell-005,rural,62,60,59,58,24,24,58,0,76.4,139.5,17.3,10.1,0
2026-07-07T10:30:00,gNB-002,NRCell-006,degraded,274,266,260,255,108,102,255,7,70.1,180.8,25.2,52.2,0
2026-07-07T10:45:00,gNB-001,NRCell-001,urban,447,444,442,440,120,107,440,2,68.4,187.9,30.2,73.7,0
2026-07-07T10:45:00,gNB-001,NRCell-002,suburban,7,7,6,6,3,3,6,0,13.7,61.1,7.1,1.6,0
2026-07-07T10:45:00,gNB-001,NRCell-003,rural,79,78,74,74,23,21,74,2,90.6,111.9,18.0,17.9,0
2026-07-07T10:45:00,gNB-002,NRCell-004,urban,519,518,492,489,163,150,489,11,70.7,126.6,18.0,130.7,0
2026-07-07T10:45:00,gNB-002,NRCell-005,rural,60,59,56,56,22,22,56,0,77.3,155.0,23.3,10.6,0
2026-07-07T10:45:00,gNB-002,NRCell-006,degraded,268,253,247,243,75,71,243,6,86.5,126.4,19.9,49.3,0
2026-07-07T11:00:00,gNB-001,NRCell-001,urban,363,363,362,359,113,99,359,2,76.7,154.3,17.0,61.4,0
2026-07-07T11:00:00,gNB-001,NRCell-002,suburban,7,6,5,5,2,2,5,0,13.9,65.3,7.3,1.4,0
2026-07-07T11:00:00,gNB-001,NRCell-003,rural,80,77,76,76,34,33,76,0,85.4,139.8,18.2,16.5,0
2026-07-07T11:00:00,gNB-002,NRCell-004,urban,545,540,526,521,235,222,521,13,79.4,93.2,16.5,94.0,0
2026-07-07T11:00:00,gNB-002,NRCell-005,rural,67,66,62,62,19,18,62,2,90.1,105.8,10.7,14.0,0
2026-07-07T11:00:00,gNB-002,NRCell-006,degraded,294,286,275,268,100,95,268,7,72.4,148.1,25.5,64.7,0
2026-07-07T11:15:00,gNB-001,NRCell-001,urban,518,513,507,504,136,123,504,3,82.4,130.4,22.3,87.6,0
2026-07-07T11:15:00,gNB-001,NRCell-002,suburban,7,7,6,6,3,3,6,1,14.2,64.5,8.9,1.8,0
2026-07-07T11:15:00,gNB-001,NRCell-003,rural,93,92,91,91,40,39,91,0,76.4,149.8,19.8,19.4,0
2026-07-07T11:15:00,gNB-002,NRCell-004,urban,599,593,582,576,237,223,576,11,76.7,110.2,18.9,88.8,0
2026-07-07T11:15:00,gNB-002,NRCell-005,rural,72,72,70,69,30,30,69,2,79.8,133.6,23.7,15.9,0
2026-07-07T11:15:00,gNB-002,NRCell-006,degraded,320,311,299,295,107,100,295,6,85.3,137.4,18.6,62.0,0
2026-07-07T11:30:00,gNB-001,NRCell-001,urban,503,501,478,474,204,180,474,1,74.8,161.5,20.4,91.6,0
2026-07-07T11:30:00,gNB-001,NRCell-002,suburban,8,8,7,7,2,2,7,0,14.4,59.4,6.6,1.7,0
2026-07-07T11:30:00,gNB-001,NRCell-003,rural,85,85,82,79,28,25,79,1,79.5,143.4,17.3,15.3,0
2026-07-07T11:30:00,gNB-002,NRCell-004,urban,501,497,493,492,191,178,492,15,82.0,87.1,9.4,133.8,0
2026-07-07T11:30:00,gNB-002,NRCell-005,rural,65,63,61,60,21,20,60,0,84.5,132.6,20.9,11.8,0
2026-07-07T11:30:00,gNB-002,NRCell-006,degraded,323,307,299,296,93,83,296,6,89.9,111.8,18.6,76.1,0
2026-07-07T11:45:00,gNB-001,NRCell-001,urban,488,485,484,480,168,145,480,4,77.5,158.0,28.0,89.5,0
2026-07-07T11:45:00,gNB-001,NRCell-002,suburban,8,8,7,7,3,3,7,0,14.0,60.6,7.6,2.0,0
2026-07-07T11:45:00,gNB-001,NRCell-003,rural,65,64,62,62,23,23,62,1,90.0,106.7,12.9,18.9,0
2026-07-07T11:45:00,gNB-002,NRCell-004,urban,572,565,547,543,168,156,543,9,90.0,73.9,8.9,130.6,0
2026-07-07T11:45:00,gNB-002,NRCell-005,rural,59,57,54,53,19,19,53,0,89.0,114.2,18.5,13.4,0
2026-07-07T11:45:00,gNB-002,NRCell-006,degraded,295,282,275,273,124,111,273,7,83.8,144.0,22.1,50.4,0
2026-07-07T12:00:00,gNB-001,NRCell-001,urban,464,461,453,451,158,144,451,5,83.3,141.4,23.8,107.8,0
2026-07-07T12:00:00,gNB-001,NRCell-002,suburban,8,8,7,7,3,3,7,0,13.9,61.6,8.9,1.8,0
2026-07-07T12:00:00,gNB-001,NRCell-003,rural,92,90,89,89,38,35,89,2,88.2,112.7,15.8,15.4,0
2026-07-07T12:00:00,gNB-002,NRCell-004,urban,604,599,585,584,220,206,584,12,76.2,108.1,18.0,84.9,0
2026-07-07T12:00:00,gNB-002,NRCell-005,rural,57,55,52,52,19,19,52,0,74.0,159.3,16.5,13.3,0
