timestamp,trace_id,supi,nf,event_type,result,detail
2026-07-08T19:56:24.866,1c2b3ed5e1,imsi-999703651239462,smf,PDU_SESSION,OK,10.45.0.235
2026-07-08T19:57:55.133,230af2fbc2,imsi-999703101861938,amf,REGISTRATION_REQUEST,OK,
2026-07-08T19:57:55.150,230af2fbc2,imsi-999703101861938,ausf,AUTHENTICATION,OK,
2026-07-08T19:57:55.172,230af2fbc2,imsi-999703101861938,amf,REGISTRATION,OK,
2026-07-08T19:57:55.329,230af2fbc2,imsi-999703101861938,smf,PDU_SESSION,OK,10.45.0.37
2026-07-08T19:59:58.440,20d2c2b3b4,imsi-999702717250659,amf,REGISTRATION_REQUEST,OK,
2026-07-08T19:59:58.469,20d2c2b3b4,imsi-999702717250659,ausf,AUTHENTICATION,OK,
2026-07-08T19:59:58.485,20d2c2b3b4,imsi-999702717250659,amf,REGISTRATION,OK,
2026-07-08T19:59:58.580,20d2c2b3b4,imsi-999702717250659,smf,PDU_SESSION,OK,10.45.0.243
2026-07-08T20:01:03.084,81eb4b50c4,imsi-999709607208341,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:01:03.100,81eb4b50c4,imsi-999709607208341,ausf,AUTHENTICATION,OK,
2026-07-08T20:01:03.129,81eb4b50c4,imsi-999709607208341,amf,REGISTRATION,OK,
2026-07-08T20:01:03.212,81eb4b50c4,imsi-999709607208341,smf,PDU_SESSION,OK,10.45.0.127
2026-07-08T20:02:49.239,8d16a1ecd7,imsi-999708754505606,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:02:49.250,8d16a1ecd7,imsi-999708754505606,ausf,AUTHENTICATION,OK,
2026-07-08T20:02:49.283,8d16a1ecd7,imsi-999708754505606,amf,REGISTRATION,OK,
2026-07-08T20:02:49.412,8d16a1ecd7,imsi-999708754505606,smf,PDU_SESSION,OK,10.45.0.169
2026-07-08T20:02:49.414,c9bea7010b,imsi-999700523728290,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:02:49.437,c9bea7010b,imsi-999700523728290,ausf,AUTHENTICATION,OK,
2026-07-08T20:02:49.472,c9bea7010b,imsi-999700523728290,amf,REGISTRATION,OK,
2026-07-08T20:02:49.595,c9bea7010b,imsi-999700523728290,smf,PDU_SESSION,OK,10.45.0.184
2026-07-08T20:03:40.679,1f6d02ee80,imsi-999705104971508,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:03:40.702,1f6d02ee80,imsi-999705104971508,ausf,AUTHENTICATION,OK,
2026-07-08T20:03:40.736,1f6d02ee80,imsi-999705104971508,amf,REGISTRATION,OK,
2026-07-08T20:03:40.834,1f6d02ee80,imsi-999705104971508,smf,PDU_SESSION,OK,10.45.0.121
2026-07-08T20:04:15.071,7844dd0680,imsi-999704898145332,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:04:15.085,7844dd0680,imsi-999704898145332,ausf,AUTHENTICATION,OK,
2026-07-08T20:04:15.104,7844dd0680,imsi-999704898145332,amf,REGISTRATION,OK,
2026-07-08T20:04:15.275,7844dd0680,imsi-999704898145332,smf,PDU_SESSION,OK,10.45.0.152
2026-07-08T20:04:28.281,ba07f74440,imsi-999704433254767,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:04:28.305,ba07f74440,imsi-999704433254767,ausf,AUTHENTICATION,OK,
2026-07-08T20:04:28.344,ba07f74440,imsi-999704433254767,amf,REGISTRATION,OK,
2026-07-08T20:04:28.538,ba07f74440,imsi-999704433254767,smf,PDU_SESSION,OK,10.45.0.37
2026-07-08T20:07:29.724,a597cd3499,imsi-999706044734059,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:07:29.742,a597cd3499,imsi-999706044734059,ausf,AUTHENTICATION,OK,
2026-07-08T20:07:29.758,a597cd3499,imsi-999706044734059,amf,REGISTRATION,OK,
2026-07-08T20:07:29.882,a597cd3499,imsi-999706044734059,smf,PDU_SESSION,OK,10.45.0.254
2026-07-08T20:11:21.031,bc800840d5,imsi-999705386952761,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:11:21.061,bc800840d5,imsi-999705386952761,ausf,AUTHENTICATION,OK,
2026-07-08T20:11:21.087,bc800840d5,imsi-999705386952761,amf,REGISTRATION,OK,
2026-07-08T20:11:21.229,bc800840d5,imsi-999705386952761,smf,PDU_SESSION,OK,10.45.0.83
2026-07-08T20:11:25.498,66b11fbda0,imsi-999704771335980,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:11:25.525,66b11fbda0,imsi-999704771335980,ausf,AUTHENTICATION,OK,
2026-07-08T20:11:25.543,66b11fbda0,imsi-999704771335980,amf,REGISTRATION,OK,
2026-07-08T20:11:25.595,66b11fbda0,imsi-999704771335980,smf,PDU_SESSION,OK,10.45.0.172
2026-07-08T20:12:15.910,14dabcbffb,imsi-999706836019838,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:12:15.926,14dabcbffb,imsi-999706836019838,ausf,AUTHENTICATION,OK,
2026-07-08T20:12:15.947,14dabcbffb,imsi-999706836019838,amf,REGISTRATION,OK,
2026-07-08T20:12:16.142,14dabcbffb,imsi-999706836019838,smf,PDU_SESSION,OK,10.45.0.192
2026-07-08T20:12:22.228,7aacc5cdfc,imsi-999708813617966,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:12:22.257,7aacc5cdfc,imsi-999708813617966,ausf,AUTHENTICATION,OK,
2026-07-08T20:12:22.279,7aacc5cdfc,imsi-999708813617966,amf,REGISTRATION,OK,
2026-07-08T20:12:22.436,7aacc5cdfc,imsi-999708813617966,smf,PDU_SESSION,OK,10.45.0.52
2026-07-08T20:12:57.125,87de94867c,imsi-999708943813299,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:12:57.154,87de94867c,imsi-999708943813299,ausf,AUTHENTICATION,OK,
2026-07-08T20:12:57.170,87de94867c,imsi-999708943813299,amf,REGISTRATION,OK,
2026-07-08T20:12:57.359,87de94867c,imsi-999708943813299,smf,PDU_SESSION,OK,10.45.0.27
2026-07-08T20:13:32.596,08f815d3c3,imsi-999708835597748,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:13:32.605,08f815d3c3,imsi-999708835597748,ausf,AUTHENTICATION,OK,
2026-07-08T20:13:32.617,08f815d3c3,imsi-999708835597748,amf,REGISTRATION,OK,
2026-07-08T20:13:32.712,08f815d3c3,imsi-999708835597748,smf,PDU_SESSION,OK,10.45.0.111
2026-07-08T20:13:37.820,9cdec488e4,imsi-999707507173921,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:13:37.835,9cdec488e4,imsi-999707507173921,ausf,AUTHENTICATION,OK,
2026-07-08T20:13:37.858,9cdec488e4,imsi-999707507173921,amf,REGISTRATION,OK,
2026-07-08T20:13:37.970,9cdec488e4,imsi-999707507173921,smf,PDU_SESSION,OK,10.45.0.167
2026-07-08T20:14:34.281,036381c18b,imsi-999706084655531,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:14:34.296,036381c18b,imsi-999706084655531,ausf,AUTHENTICATION,OK,
2026-07-08T20:14:34.332,036381c18b,imsi-999706084655531,amf,REGISTRATION,OK,
2026-07-08T20:14:34.504,036381c18b,imsi-999706084655531,smf,PDU_SESSION,OK,10.45.0.68
2026-07-08T20:16:08.991,30c1c7cb74,imsi-999707256223731,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:16:09.021,30c1c7cb74,imsi-999707256223731,ausf,AUTHENTICATION,OK,
2026-07-08T20:16:09.040,30c1c7cb74,imsi-999707256223731,amf,REGISTRATION,OK,
2026-07-08T20:16:09.103,30c1c7cb74,imsi-999707256223731,smf,PDU_SESSION,OK,10.45.0.195
2026-07-08T20:16:38.460,02480252e7,imsi-999706138366837,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:16:38.473,02480252e7,imsi-999706138366837,ausf,AUTHENTICATION,OK,
2026-07-08T20:16:38.508,02480252e7,imsi-999706138366837,amf,REGISTRATION,OK,
2026-07-08T20:16:38.626,02480252e7,imsi-999706138366837,smf,PDU_SESSION,OK,10.45.0.95
2026-07-08T20:17:06.469,c10ffca41a,imsi-999700501990310,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:17:06.477,c10ffca41a,imsi-999700501990310,ausf,AUTHENTICATION,OK,
2026-07-08T20:17:06.499,c10ffca41a,imsi-999700501990310,amf,REGISTRATION,OK,
2026-07-08T20:17:06.654,c10ffca41a,imsi-999700501990310,smf,PDU_SESSION,OK,10.45.0.243
2026-07-08T20:17:36.807,56a7820077,imsi-999708600421824,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:17:36.831,56a7820077,imsi-999708600421824,ausf,AUTHENTICATION,OK,
2026-07-08T20:17:36.862,56a7820077,imsi-999708600421824,amf,REGISTRATION,OK,
2026-07-08T20:17:36.989,56a7820077,imsi-999708600421824,smf,PDU_SESSION,OK,10.45.0.150
2026-07-08T20:19:07.190,f22720f5bb,imsi-999706355322109,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:19:07.209,f22720f5bb,imsi-999706355322109,ausf,AUTHENTICATION,OK,
2026-07-08T20:19:07.228,f22720f5bb,imsi-999706355322109,amf,REGISTRATION,OK,
2026-07-08T20:19:07.379,f22720f5bb,imsi-999706355322109,smf,PDU_SESSION,OK,10.45.0.128
2026-07-08T20:19:55.976,fb080b564f,imsi-999709414800942,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:19:55.989,fb080b564f,imsi-999709414800942,ausf,AUTHENTICATION,OK,
2026-07-08T20:19:56.001,fb080b564f,imsi-999709414800942,amf,REGISTRATION,OK,
2026-07-08T20:19:56.103,fb080b564f,imsi-999709414800942,smf,PDU_SESSION,OK,10.45.0.8
2026-07-08T20:20:03.045,9a3451aca8,imsi-999708371012734,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:20:03.062,9a3451aca8,imsi-999708371012734,ausf,AUTHENTICATION,OK,
2026-07-08T20:20:03.077,9a3451aca8,imsi-999708371012734,amf,REGISTRATION,OK,
2026-07-08T20:20:03.128,9a3451aca8,imsi-999708371012734,smf,PDU_SESSION,OK,10.45.0.77
2026-07-08T20:21:23.654,51ee85afe9,imsi-999706984379724,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:21:23.683,51ee85afe9,imsi-999706984379724,ausf,AUTHENTICATION,OK,
2026-07-08T20:21:23.704,51ee85afe9,imsi-999706984379724,amf,REGISTRATION,OK,
2026-07-08T20:21:23.814,51ee85afe9,imsi-999706984379724,smf,PDU_SESSION,OK,10.45.0.124
2026-07-08T20:22:15.854,4985e0d89c,imsi-999701434385072,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:22:15.872,4985e0d89c,imsi-999701434385072,ausf,AUTHENTICATION,OK,
2026-07-08T20:22:15.897,4985e0d89c,imsi-999701434385072,amf,REGISTRATION,OK,
2026-07-08T20:22:16.053,4985e0d89c,imsi-999701434385072,smf,PDU_SESSION,OK,10.45.0.123
2026-07-08T20:24:11.471,7bfc4810e0,imsi-999706921092830,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:24:11.490,7bfc4810e0,imsi-999706921092830,ausf,AUTHENTICATION,OK,
2026-07-08T20:24:11.506,7bfc4810e0,imsi-999706921092830,amf,REGISTRATION,OK,
2026-07-08T20:24:11.632,7bfc4810e0,imsi-999706921092830,smf,PDU_SESSION,OK,10.45.0.246
2026-07-08T20:24:58.962,af506321f3,imsi-999700579798944,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:24:58.992,af506321f3,imsi-999700579798944,ausf,AUTHENTICATION,OK,
2026-07-08T20:24:59.030,af506321f3,imsi-999700579798944,amf,REGISTRATION,OK,
2026-07-08T20:24:59.153,af506321f3,imsi-999700579798944,smf,PDU_SESSION,OK,10.45.0.104
2026-07-08T20:25:51.430,2a2a90e7ca,imsi-999704492763801,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:25:51.442,2a2a90e7ca,imsi-999704492763801,ausf,AUTHENTICATION,OK,
2026-07-08T20:25:51.476,2a2a90e7ca,imsi-999704492763801,amf,REGISTRATION,OK,
2026-07-08T20:25:51.539,2a2a90e7ca,imsi-999704492763801,smf,PDU_SESSION,OK,10.45.0.137
2026-07-08T20:26:55.937,afe510c287,imsi-999704362137258,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:26:55.946,afe510c287,imsi-999704362137258,ausf,AUTHENTICATION,OK,
2026-07-08T20:26:55.963,afe510c287,imsi-999704362137258,amf,REGISTRATION,OK,
2026-07-08T20:26:56.118,afe510c287,imsi-999704362137258,smf,PDU_SESSION,OK,10.45.0.184
2026-07-08T20:27:21.191,fd5b840fde,imsi-999705750930751,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:27:21.214,fd5b840fde,imsi-999705750930751,ausf,AUTHENTICATION,OK,
2026-07-08T20:27:21.230,fd5b840fde,imsi-999705750930751,amf,REGISTRATION,OK,
2026-07-08T20:27:21.389,fd5b840fde,imsi-999705750930751,smf,PDU_SESSION,OK,10.45.0.201
2026-07-08T20:27:41.353,020a04b06e,imsi-999704378026183,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:27:41.373,020a04b06e,imsi-999704378026183,ausf,AUTHENTICATION,OK,
2026-07-08T20:27:41.385,020a04b06e,imsi-999704378026183,amf,REGISTRATION,OK,
2026-07-08T20:27:41.445,020a04b06e,imsi-999704378026183,smf,PDU_SESSION,OK,10.45.0.216
2026-07-08T20:28:05.477,582635476c,imsi-999705959985308,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:28:05.489,582635476c,imsi-999705959985308,ausf,AUTHENTICATION,OK,
2026-07-08T20:28:05.507,582635476c,imsi-999705959985308,amf,REGISTRATION,OK,
2026-07-08T20:28:05.597,582635476c,imsi-999705959985308,smf,PDU_SESSION,OK,10.45.0.7
2026-07-08T20:29:43.520,dfb1c1fda1,imsi-999701833415014,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:29:43.532,dfb1c1fda1,imsi-999701833415014,ausf,AUTHENTICATION,OK,
2026-07-08T20:29:43.566,dfb1c1fda1,imsi-999701833415014,amf,REGISTRATION,OK,
2026-07-08T20:29:43.618,dfb1c1fda1,imsi-999701833415014,smf,PDU_SESSION,OK,10.45.0.183
2026-07-08T20:33:25.183,0d5ac8a038,imsi-999704295031152,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:33:25.205,0d5ac8a038,imsi-999704295031152,ausf,AUTHENTICATION,OK,
2026-07-08T20:33:25.237,0d5ac8a038,imsi-999704295031152,amf,REGISTRATION,OK,
2026-07-08T20:33:25.404,0d5ac8a038,imsi-999704295031152,smf,PDU_SESSION,OK,10.45.0.7
2026-07-08T20:34:16.689,5bf2893406,imsi-999706573763616,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:34:16.717,5bf2893406,imsi-999706573763616,ausf,AUTHENTICATION,OK,
2026-07-08T20:34:16.753,5bf2893406,imsi-999706573763616,amf,REGISTRATION,OK,
2026-07-08T20:34:16.827,5bf2893406,imsi-999706573763616,smf,PDU_SESSION,OK,10.45.0.243
2026-07-08T20:34:39.136,c299926984,imsi-999709430253251,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:34:39.165,c299926984,imsi-999709430253251,ausf,AUTHENTICATION,OK,
2026-07-08T20:34:39.181,c299926984,imsi-999709430253251,amf,REGISTRATION,OK,
2026-07-08T20:34:39.311,c299926984,imsi-999709430253251,smf,PDU_SESSION,OK,10.45.0.22
2026-07-08T20:35:23.313,32411a4226,imsi-999707354207188,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:35:23.340,32411a4226,imsi-999707354207188,ausf,AUTHENTICATION,OK,
2026-07-08T20:35:23.354,32411a4226,imsi-999707354207188,amf,REGISTRATION,OK,
2026-07-08T20:35:23.540,32411a4226,imsi-999707354207188,smf,PDU_SESSION,OK,10.45.0.6
2026-07-08T20:37:29.511,3ad0f02fc0,imsi-999703404137038,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:37:29.539,3ad0f02fc0,imsi-999703404137038,ausf,AUTHENTICATION,OK,
2026-07-08T20:37:29.567,3ad0f02fc0,imsi-999703404137038,amf,REGISTRATION,OK,
2026-07-08T20:37:29.634,3ad0f02fc0,imsi-999703404137038,smf,PDU_SESSION,OK,10.45.0.24
2026-07-08T20:37:45.089,6694fff371,imsi-999709748981983,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:37:45.113,6694fff371,imsi-999709748981983,ausf,AUTHENTICATION,OK,
2026-07-08T20:37:45.136,6694fff371,imsi-999709748981983,amf,REGISTRATION,OK,
2026-07-08T20:37:45.263,6694fff371,imsi-999709748981983,smf,PDU_SESSION,OK,10.45.0.200
2026-07-08T20:38:23.759,1412935d5c,imsi-999701149667313,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:38:23.771,1412935d5c,imsi-999701149667313,ausf,AUTHENTICATION,OK,
2026-07-08T20:38:23.799,1412935d5c,imsi-999701149667313,amf,REGISTRATION,OK,
2026-07-08T20:38:23.988,1412935d5c,imsi-999701149667313,smf,PDU_SESSION,OK,10.45.0.242
2026-07-08T20:41:37.660,265a4a0106,imsi-999700188439328,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:41:37.684,265a4a0106,imsi-999700188439328,ausf,AUTHENTICATION,OK,
2026-07-08T20:41:37.706,265a4a0106,imsi-999700188439328,amf,REGISTRATION,OK,
2026-07-08T20:41:37.870,265a4a0106,imsi-999700188439328,smf,PDU_SESSION,OK,10.45.0.122
2026-07-08T20:41:38.448,10aeda8a88,imsi-999700858764330,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:41:38.464,10aeda8a88,imsi-999700858764330,ausf,AUTHENTICATION,OK,
2026-07-08T20:41:38.503,10aeda8a88,imsi-999700858764330,amf,REGISTRATION,OK,
2026-07-08T20:41:38.554,10aeda8a88,imsi-999700858764330,smf,PDU_SESSION,OK,10.45.0.59
2026-07-08T20:41:45.856,6fe3bd18b4,imsi-999700805275136,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:41:45.870,6fe3bd18b4,imsi-999700805275136,ausf,AUTHENTICATION,OK,
2026-07-08T20:41:45.887,6fe3bd18b4,imsi-999700805275136,amf,REGISTRATION,OK,
2026-07-08T20:41:46.011,6fe3bd18b4,imsi-999700805275136,smf,PDU_SESSION,OK,10.45.0.247
2026-07-08T20:45:53.516,f4bb4d3d23,imsi-999709677860198,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:45:53.531,f4bb4d3d23,imsi-999709677860198,ausf,AUTHENTICATION,OK,
2026-07-08T20:45:53.543,f4bb4d3d23,imsi-999709677860198,amf,REGISTRATION,OK,
2026-07-08T20:45:53.631,f4bb4d3d23,imsi-999709677860198,smf,PDU_SESSION,OK,10.45.0.66
2026-07-08T20:51:07.555,4ed2028276,imsi-999701141976649,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:51:07.582,4ed2028276,imsi-999701141976649,ausf,AUTHENTICATION,OK,
2026-07-08T20:51:07.612,4ed2028276,imsi-999701141976649,amf,REGISTRATION,OK,
2026-07-08T20:51:07.804,4ed2028276,imsi-999701141976649,smf,PDU_SESSION,OK,10.45.0.181
2026-07-08T20:51:41.293,f1741c02df,imsi-999707264726027,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:51:41.314,f1741c02df,imsi-999707264726027,ausf,AUTHENTICATION,OK,
2026-07-08T20:51:41.350,f1741c02df,imsi-999707264726027,amf,REGISTRATION,OK,
2026-07-08T20:51:41.517,f1741c02df,imsi-999707264726027,smf,PDU_SESSION,OK,10.45.0.17
2026-07-08T20:52:02.673,f871e5f3b1,imsi-999707889929022,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:52:02.692,f871e5f3b1,imsi-999707889929022,ausf,AUTHENTICATION,OK,
2026-07-08T20:52:02.713,f871e5f3b1,imsi-999707889929022,amf,REGISTRATION,OK,
2026-07-08T20:52:02.836,f871e5f3b1,imsi-999707889929022,smf,PDU_SESSION,OK,10.45.0.103
2026-07-08T20:52:21.247,c4a327801a,imsi-999705142274277,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:52:21.259,c4a327801a,imsi-999705142274277,ausf,AUTHENTICATION,OK,
2026-07-08T20:52:21.291,c4a327801a,imsi-999705142274277,amf,REGISTRATION,OK,
2026-07-08T20:52:21.461,c4a327801a,imsi-999705142274277,smf,PDU_SESSION,OK,10.45.0.117
2026-07-08T20:53:20.956,eb030069b6,imsi-999704831166618,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:53:20.980,eb030069b6,imsi-999704831166618,ausf,AUTHENTICATION,OK,
2026-07-08T20:53:21.007,eb030069b6,imsi-999704831166618,amf,REGISTRATION,OK,
2026-07-08T20:53:21.178,eb030069b6,imsi-999704831166618,smf,PDU_SESSION,OK,10.45.0.23
2026-07-08T20:53:30.102,ea7c7d9493,imsi-999706830156876,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:53:30.126,ea7c7d9493,imsi-999706830156876,ausf,AUTHENTICATION,OK,
2026-07-08T20:53:30.158,ea7c7d9493,imsi-999706830156876,amf,REGISTRATION,OK,
2026-07-08T20:53:30.274,ea7c7d9493,imsi-999706830156876,smf,PDU_SESSION,OK,10.45.0.198
2026-07-08T20:54:14.582,a23ebf1c65,imsi-999700506741352,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:54:14.604,a23ebf1c65,imsi-999700506741352,ausf,AUTHENTICATION,OK,
2026-07-08T20:54:14.635,a23ebf1c65,imsi-999700506741352,amf,REGISTRATION,OK,
2026-07-08T20:54:14.769,a23ebf1c65,imsi-999700506741352,smf,PDU_SESSION,OK,10.45.0.83
2026-07-08T20:57:04.019,018dbdfc40,imsi-999700409748671,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:57:04.047,018dbdfc40,imsi-999700409748671,ausf,AUTHENTICATION,OK,
2026-07-08T20:57:04.069,018dbdfc40,imsi-999700409748671,amf,REGISTRATION,OK,
2026-07-08T20:57:04.140,018dbdfc40,imsi-999700409748671,smf,PDU_SESSION,OK,10.45.0.5
2026-07-08T20:57:19.755,64bdb914d6,imsi-999701668797831,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:57:19.781,64bdb914d6,imsi-999701668797831,ausf,AUTHENTICATION,OK,
2026-07-08T20:57:19.812,64bdb914d6,imsi-999701668797831,amf,REGISTRATION,OK,
2026-07-08T20:57:19.937,64bdb914d6,imsi-999701668797831,smf,PDU_SESSION,OK,10.45.0.169
2026-07-08T20:58:16.198,0aac74e754,imsi-999704720844172,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:58:16.228,0aac74e754,imsi-999704720844172,ausf,AUTHENTICATION,OK,
2026-07-08T20:58:16.253,0aac74e754,imsi-999704720844172,amf,REGISTRATION,OK,
2026-07-08T20:58:16.320,0aac74e754,imsi-999704720844172,smf,PDU_SESSION,OK,10.45.0.177
2026-07-08T20:58:42.854,a41ddf22ec,imsi-999709103790688,amf,REGISTRATION_REQUEST,OK,
2026-07-08T20:58:42.872,a41ddf22ec,imsi-999709103790688,ausf,AUTHENTICATION,OK,
2026-07-08T20:58:42.890,a41ddf22ec,imsi-999709103790688,amf,REGISTRATION,OK,
2026-07-08T20:58:43.025,a41ddf22ec,imsi-999709103790688,smf,PDU_SESSION,OK,10.45.0.125
2026-07-08T21:00:56.224,a576f7433e,imsi-999700271441918,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:00:56.237,a576f7433e,imsi-999700271441918,ausf,AUTHENTICATION,OK,
2026-07-08T21:00:56.276,a576f7433e,imsi-999700271441918,amf,REGISTRATION,OK,
2026-07-08T21:00:56.387,a576f7433e,imsi-999700271441918,smf,PDU_SESSION,OK,10.45.0.224
2026-07-08T21:00:56.467,ff6e61ab57,imsi-999706358081817,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:00:56.487,ff6e61ab57,imsi-999706358081817,ausf,AUTHENTICATION,OK,
2026-07-08T21:00:56.509,ff6e61ab57,imsi-999706358081817,amf,REGISTRATION,OK,
2026-07-08T21:00:56.650,ff6e61ab57,imsi-999706358081817,smf,PDU_SESSION,OK,10.45.0.141
2026-07-08T21:02:23.039,1ad6a75bef,imsi-999700395675941,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:02:23.060,1ad6a75bef,imsi-999700395675941,ausf,AUTHENTICATION,OK,
2026-07-08T21:02:23.088,1ad6a75bef,imsi-999700395675941,amf,REGISTRATION,OK,
2026-07-08T21:02:23.255,1ad6a75bef,imsi-999700395675941,smf,PDU_SESSION,OK,10.45.0.85
2026-07-08T21:02:38.841,7ee40fddbf,imsi-999707564730344,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:02:38.859,7ee40fddbf,imsi-999707564730344,ausf,AUTHENTICATION,OK,
2026-07-08T21:02:38.896,7ee40fddbf,imsi-999707564730344,amf,REGISTRATION,OK,
2026-07-08T21:02:39.049,7ee40fddbf,imsi-999707564730344,smf,PDU_SESSION,OK,10.45.0.68
2026-07-08T21:02:40.826,483d488dae,imsi-999704983322159,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:02:40.840,483d488dae,imsi-999704983322159,ausf,AUTHENTICATION,OK,
2026-07-08T21:02:40.858,483d488dae,imsi-999704983322159,amf,REGISTRATION,OK,
2026-07-08T21:02:40.965,483d488dae,imsi-999704983322159,smf,PDU_SESSION,OK,10.45.0.248
2026-07-08T21:03:29.127,ed737371a0,imsi-999702872568175,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:03:29.157,ed737371a0,imsi-999702872568175,ausf,AUTHENTICATION,OK,
2026-07-08T21:03:29.191,ed737371a0,imsi-999702872568175,amf,REGISTRATION,OK,
2026-07-08T21:03:29.248,ed737371a0,imsi-999702872568175,smf,PDU_SESSION,OK,10.45.0.47
2026-07-08T21:06:21.625,de5886f8eb,imsi-999709786656950,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:06:21.651,de5886f8eb,imsi-999709786656950,ausf,AUTHENTICATION,OK,
2026-07-08T21:06:21.676,de5886f8eb,imsi-999709786656950,amf,REGISTRATION,OK,
2026-07-08T21:06:21.795,de5886f8eb,imsi-999709786656950,smf,PDU_SESSION,OK,10.45.0.116
2026-07-08T21:06:28.246,3515d5e8b1,imsi-999700130256877,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:06:28.273,3515d5e8b1,imsi-999700130256877,ausf,AUTHENTICATION,OK,
2026-07-08T21:06:28.291,3515d5e8b1,imsi-999700130256877,amf,REGISTRATION,FAIL,subscription data
2026-07-08T21:11:01.617,ff1c397a39,imsi-999707993960190,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:11:01.635,ff1c397a39,imsi-999707993960190,ausf,AUTHENTICATION,OK,
2026-07-08T21:11:01.671,ff1c397a39,imsi-999707993960190,amf,REGISTRATION,OK,
2026-07-08T21:11:01.763,ff1c397a39,imsi-999707993960190,smf,PDU_SESSION,OK,10.45.0.10
2026-07-08T21:11:41.317,df1065ca82,imsi-999702486832299,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:11:41.345,df1065ca82,imsi-999702486832299,ausf,AUTHENTICATION,OK,
2026-07-08T21:11:41.359,df1065ca82,imsi-999702486832299,amf,REGISTRATION,OK,
2026-07-08T21:11:41.464,df1065ca82,imsi-999702486832299,smf,PDU_SESSION,OK,10.45.0.235
2026-07-08T21:12:00.569,3e8de7627f,imsi-999708709984088,amf,REGISTRATION_REQUEST,OK,
2026-07-08T21:12:00.590,3e8de7627f,imsi-999708709984088,ausf,AUTHENTICATION,OK,
2026-07-08T21:12:00.602,3e8de7627f,imsi-999708709984088,amf,REGISTRATION,OK,
2026-07-08T21:12:00.691,3e8de7627f,imsi-999708709984088,smf,PDU_SESSION,OK,10.45.0.111
